# codepoints	text	readings_display	readings_normalized	source
U+819C,U+72B6	膜状	まくじょう	makujou	JMDICT
U+7684,U+5916,U+308C	的外れ	まとはずれ	matohazure	JMDICT
U+6587,U+7121,U+3057	文無し	もんなし	monnashi	JMDICT
U+7121,U+8CC3	無賃	むちん	muchin	JMDICT
U+7121,U+914D	無配	むはい	muhai	JMDICT
U+7121,U+9451,U+67FB	無鑑査	むかんさ	mukansa	JMDICT
U+7121,U+4E8C	無二	むに	muni	JMDICT
U+5999,U+9F62	妙齢	みょうれい	myourei	JMDICT
U+4EF2,U+9593,U+5185	仲間内	なかまうち	nakamauchi	JMDICT
U+751F,U+713C,U+3051	生焼け	なまやけ	namayake	JMDICT
U+306A,U+3055,U+306C,U+4EF2	なさぬ仲	なさぬなか	nasanunaka	JMDICT
U+7C98,U+571F,U+4F5C,U+308A	粘土作り	ねんどづくり	nendozukuri	JMDICT
U+4E8C,U+4FA1	二価	にか	nika	JMDICT
U+5E2F,U+72B6	帯状	おびじょう	obijou	JMDICT
U+5927,U+632F,U+308A	大振り	おおぶり	ooburi	JMDICT
U+9045,U+308C,U+99B3,U+305B	遅れ馳せ	おくればせ	okurebase	JMDICT
U+304A,U+5F85,U+3061,U+304B,U+306D	お待ちかね	おまちかね	omachikane	JMDICT
U+9045,U+751F,U+307E,U+308C	遅生まれ	おそうまれ	osoumare	JMDICT
U+7537,U+52DD,U+308A	男勝り	おとこまさり	otokomasari	JMDICT
U+89AA,U+304C,U+304B,U+308A	親がかり	おやがかり	oyagakari	JMDICT
U+5927,U+5F31,U+308A	大弱り	おおよわり	ooyowari	JMDICT
U+8F2A,U+72B6	輪状	りんじょう	rinjou	JMDICT
U+8F2A,U+5F62	輪形	りんけい	rinkei	JMDICT
U+81E8,U+6E2F	臨港	りんこう	rinkou	JMDICT
U+6700,U+5357	最南	さいなん	sainan	JMDICT
U+6574,U+6589	整斉	せいせい	seisei	JMDICT
U+6E05,U+65B0	清新	せいしん	seishin	JMDICT
U+77F3,U+9020	石造	せきぞう	sekizou	JMDICT
U+96EA,U+767D	雪白	せっぱく	seppaku	JMDICT
U+6240,U+671F	所期	しょき	shoki	JMDICT
U+6240,U+8981	所要	しょよう	shoyou	JMDICT
U+7D42,U+6975	終極	しゅうきょく	shuukyoku	JMDICT
U+7D42,U+6226,U+5F8C	終戦後	しゅうせんご	shuusengo	JMDICT
U+7D20	素	そ	so	JMDICT
U+758E,U+6C34,U+6027	疎水性	そすいせい	sosuisei	JMDICT
U+7A42,U+72B6	穂状	すいじょう	suijou	JMDICT
U+4F4F,U+307F,U+8FBC,U+307F	住み込み	すみこみ	sumikomi	JMDICT
U+7D20,U+3063,U+88F8	素っ裸	すっぱだか	suppadaka	JMDICT
U+98DF,U+3079,U+9803	食べ頃	たべごろ	tabegoro	JMDICT
U+7ACB,U+3061,U+67AF,U+308C	立ち枯れ	たちがれ	tachigare	JMDICT
U+5927,U+8F2A	大輪	たいりん	tairin	JMDICT
U+5E2F,U+7DD1	帯緑	たいりょく	tairyoku	JMDICT
U+5BFE,U+6F5C,U+6C34,U+8266	対潜水艦	たいせんすいかん	taisensuikan	JMDICT
U+5375,U+5927	卵大	たまごだい	tamagodai	JMDICT
U+9069,U+6642	適時	てきじ	tekiji	JMDICT
U+624B,U+7E2B,U+3044	手縫い	てぬい	tenui	JMDICT
U+624B,U+900F,U+304D	手透き	てすき	tesuki	JMDICT
U+7B49,U+5F35	等張	とうちょう	touchou	JMDICT
U+6642,U+8A08,U+56DE,U+308A	時計回り	とけいまわり	tokeimawari	JMDICT
U+90FD	都	と	to	JMDICT
U+7C92,U+3005	粒々	つぶつぶ	tsubutsubu	JMDICT
U+7C92,U+9078,U+308A	粒選り	つぶより	tsubuyori	JMDICT
U+9318,U+5F62	錘形	つむがた	tsumugata	JMDICT
U+8584,U+624B	薄手	うすで	usude	JMDICT
U+8584,U+66C7,U+308A	薄曇り	うすぐもり	usugumori	JMDICT
U+7DE9,U+3081	緩め	ゆるめ	yurume	JMDICT
U+5728,U+91CE	在野	ざいや	zaiya	JMDICT
U+7D76,U+4F73	絶佳	ぜっか	zekka	JMDICT
U+5168,U+9EA6	全麦	ぜんばく	zenbaku	JMDICT
U+7D76,U+4E16	絶世	ぜっせい	zessei	JMDICT
U+30A2,U+30D5,U+30EA,U+30AB,U+8C61	アフリカ象	アフリカぞう	afurikazou	JMDICT
U+5473,U+306A	味な	あじな	ajina	JMDICT
U+8D64,U+808C	赤肌	あかはだ	akahada	JMDICT
U+8D64,U+65D7	赤旗	あかはた	akahata	JMDICT
U+660E,U+3051	明け	あけ	ake	JMDICT
U+98FD,U+304D,U+3063,U+307D,U+3044	飽きっぽい	あきっぽい	akippoi	JMDICT
U+7518,U+3093,U+3058,U+308B	甘んじる	あまんじる	amanjiru	JMDICT
U+7DB2,U+76EE	網目	あみめ	amime	JMDICT
U+6309,U+8179	按腹	あんぷく	anpuku	JMDICT
U+5B89,U+606F,U+9999	安息香	あんそくこう	ansokukou	JMDICT
U+4EF0,U+5411,U+3051,U+308B	仰向ける	あおむける	aomukeru	JMDICT
U+963F,U+7F85,U+6F22	阿羅漢	あらかん	arakan	JMDICT
U+5D50,U+306E,U+524D,U+306E,U+9759,U+3051,U+3055	嵐の前の静けさ	あらしのまえのしずけさ	arashinomaenoshizukesa	JMDICT
U+4E9C,U+786B,U+9178,U+30CA,U+30C8,U+30EA,U+30A6,U+30E0	亜硫酸ナトリウム	ありゅうさんナトリウム	aryuusannatoriumu	JMDICT
U+6C57,U+304B,U+304D	汗かき	あせかき	asekaki	JMDICT
U+6C57,U+81ED,U+3044	汗臭い	あせくさい	asekusai	JMDICT
U+963F,U+4FEE,U+7F85	阿修羅	あしゅら	ashura	JMDICT
U+982D,U+304C,U+75DB,U+3044	頭が痛い	あたまがいたい	atamagaitai	JMDICT
U+982D,U+304B,U+3089	頭から	あたまから	atamakara	JMDICT
U+64CD,U+308A,U+4EBA,U+5F62	操り人形	あやつりにんぎょう	ayatsuriningyou	JMDICT
U+57F9,U+5730	培地	ばいち	baichi	JMDICT
U+966A,U+81E3	陪臣	ばいしん	baishin	JMDICT
U+57F9,U+990A,U+57FA	培養基	ばいようき	baiyouki	JMDICT
U+7E1B,U+306B,U+3064,U+304F	縛につく	ばくにつく	bakunitsuku	JMDICT
U+5834,U+6163,U+308C	場慣れ	ばなれ	banare	JMDICT
U+756A,U+72C2,U+308F,U+305B	番狂わせ	ばんくるわせ	bankuruwase	JMDICT
U+5A46,U+7F85,U+9580	婆羅門	バラモン	baramon	JMDICT
U+99AC,U+8EAB	馬身	ばしん	bashin	JMDICT
U+7C73,U+8CA8	米貨	べいか	beika	JMDICT
U+7C73,U+897F,U+6226,U+4E89	米西戦争	べいせいせんそう	beiseisensou	JMDICT
U+6BD4,U+4E18	比丘	びく	biku	JMDICT
U+7435,U+7436,U+6E56	琵琶湖	びわこ	biwako	JMDICT
U+9632,U+6F6E,U+5824	防潮堤	ぼうちょうてい	bouchoutei	JMDICT
U+83E9,U+63D0	菩提	ぼだい	bodai	JMDICT
U+8CBF,U+6613,U+98A8	貿易風	ぼうえきふう	bouekifuu	JMDICT
U+66B4,U+98A8,U+570F	暴風圏	ぼうふうけん	boufuuken	JMDICT
U+68D2,U+8853	棒術	ぼうじゅつ	boujutsu	JMDICT
U+535C,U+3059,U+308B	卜する	ぼくする	bokusuru	JMDICT
U+7267,U+7B1B	牧笛	ぼくてき	bokuteki	JMDICT
U+6728,U+5200	木刀	ぼくとう	bokutou	JMDICT
U+68D2,U+306B,U+632F,U+308B	棒に振る	ぼうにふる	bounifuru	JMDICT
U+68D2,U+9AD8,U+8DF3,U+3073	棒高跳び	ぼうたかとび	boutakatobi	JMDICT
U+6CA1,U+6211	没我	ぼつが	botsuga	JMDICT
U+6CA1,U+5E38,U+8B58	没常識	ぼつじょうしき	botsujoushiki	JMDICT
U+6CA1,U+306B,U+3059,U+308B	没にする	ぼつにする	botsunisuru	JMDICT
U+68D2,U+8AAD,U+307F	棒読み	ぼうよみ	bouyomi	JMDICT
U+5206,U+304C,U+60AA,U+3044	分が悪い	ぶがわるい	bugawarui	JMDICT
U+90E8,U+4F1A	部会	ぶかい	bukai	JMDICT
U+90E8,U+6D3B	部活	ぶかつ	bukatsu	JMDICT
U+8AA3,U+544A	誣告	ぶこく	bukoku	JMDICT
U+90E8,U+5C40	部局	ぶきょく	bukyoku	JMDICT
U+6587,U+6B66	文武	ぶんぶ	bunbu	JMDICT
U+6587,U+93AE	文鎮	ぶんちん	bunchin	JMDICT
U+6587,U+5316,U+4EA4,U+6D41	文化交流	ぶんかこうりゅう	bunkakouryuu	JMDICT
U+5206,U+9063,U+968A	分遣隊	ぶんけんたい	bunkentai	JMDICT
U+6587,U+6559	文教	ぶんきょう	bunkyou	JMDICT
U+6587,U+6559,U+306E,U+5E9C	文教の府	ぶんきょうのふ	bunkyounofu	JMDICT
U+5206,U+7B46	分筆	ぶんぴつ	bunpitsu	JMDICT
U+6587,U+7B46,U+696D	文筆業	ぶんぴつぎょう	bunpitsugyou	JMDICT
U+6587,U+8CEA,U+5F6C,U+5F6C	文質彬彬	ぶんしつひんぴん	bunshitsuhinpin	JMDICT
U+7121,U+983C,U+6F22	無頼漢	ぶらいかん	buraikan	JMDICT
U+30D6,U+30ED,U+30C3,U+30AF,U+5840	ブロック塀	ブロックべい	burokkubei	JMDICT
U+7269,U+8C61	物象	ぶっしょう	busshou	JMDICT
U+7269,U+60C5	物情	ぶつじょう	butsujou	JMDICT
U+90E8,U+5C5E	部属	ぶぞく	buzoku	JMDICT
U+767D,U+84EE	白蓮	びゃくれん	byakuren	JMDICT
U+67CF,U+69D9	柏槙	びゃくしん	byakushin	JMDICT
U+75C5,U+81E5	病臥	びょうが	byouga	JMDICT
U+75C5,U+539F,U+4F53	病原体	びょうげんたい	byougentai	JMDICT
U+75C5,U+5F0A	病弊	びょうへい	byouhei	JMDICT
U+75C5,U+7656	病癖	びょうへき	byouheki	JMDICT
U+75C5,U+6839	病根	びょうこん	byoukon	JMDICT
U+75C5,U+8EAF	病躯	びょうく	byouku	JMDICT
U+75C5,U+9B54	病魔	びょうま	byouma	JMDICT
U+75C5,U+6B74	病歴	びょうれき	byoureki	JMDICT
U+75C5,U+8EAB	病身	びょうしん	byoushin	JMDICT
U+8336,U+5712	茶園	ちゃえん	chaen	JMDICT
U+7740,U+5E3D	着帽	ちゃくぼう	chakubou	JMDICT
U+7740,U+5730	着地	ちゃくち	chakuchi	JMDICT
U+7740,U+99C5	着駅	ちゃくえき	chakueki	JMDICT
U+7740,U+6C37	着氷	ちゃくひょう	chakuhyou	JMDICT
U+7740,U+610F	着意	ちゃくい	chakui	JMDICT
U+5AE1,U+59BB	嫡妻	ちゃくさい	chakusai	JMDICT
U+5AE1,U+5BA4	嫡室	ちゃくしつ	chakushitsu	JMDICT
U+7740,U+5E8A	着床	ちゃくしょう	chakushou	JMDICT
U+7740,U+6C34	着水	ちゃくすい	chakusui	JMDICT
U+7740,U+5EA7	着座	ちゃくざ	chakuza	JMDICT
U+8336,U+3057,U+3076	茶しぶ	ちゃしぶ	chashibu	JMDICT
U+9045,U+920D	遅鈍	ちどん	chidon	JMDICT
U+5730,U+52D5,U+8AAC	地動説	ちどうせつ	chidousetsu	JMDICT
U+30C1,U+30D5,U+30B9,U+83CC	チフス菌	チフスきん	chifusukin	JMDICT
U+6C60,U+7554	池畔	ちはん	chihan	JMDICT
U+5730,U+6B69	地歩	ちほ	chiho	JMDICT
U+5730,U+65B9,U+7248	地方版	ちほうばん	chihouban	JMDICT
U+5730,U+65B9,U+7D19	地方紙	ちほうし	chihoushi	JMDICT
U+5730,U+65B9,U+8272	地方色	ちほうしょく	chihoushoku	JMDICT
U+5730,U+8868	地表	ちひょう	chihyou	JMDICT
U+5730,U+78C1,U+6C17	地磁気	ちじき	chijiki	JMDICT
U+5730,U+968E	地階	ちかい	chikai	JMDICT
U+5730,U+4E0B,U+6C34	地下水	ちかすい	chikasui	JMDICT
U+8A93,U+3063,U+3066	誓って	ちかって	chikatte	JMDICT
U+7A92,U+5316,U+7269	窒化物	ちっかぶつ	chikkabutsu	JMDICT
U+7BC9,U+6E2F	築港	ちっこう	chikkou	JMDICT
U+6CBB,U+56FD	治国	ちこく	chikoku	JMDICT
U+7AF9,U+7C21	竹簡	ちくかん	chikukan	JMDICT
U+9010,U+5E74	逐年	ちくねん	chikunen	JMDICT
U+755C,U+985E	畜類	ちくるい	chikurui	JMDICT
U+7BC9,U+5824	築堤	ちくてい	chikutei	JMDICT
U+7BC9,U+9020	築造	ちくぞう	chikuzou	JMDICT
U+5730,U+5CE1	地峡	ちきょう	chikyou	JMDICT
U+6065,U+4E18	恥丘	ちきゅう	chikyuu	JMDICT
U+8840,U+8FF7,U+3046	血迷う	ちまよう	chimayou	JMDICT
U+5730,U+6587	地文	ちもん	chimon	JMDICT
U+8CC3,U+8CB8,U+3057	賃貸し	ちんがし	chingashi	JMDICT
U+6C88,U+541F	沈吟	ちんぎん	chingin	JMDICT
U+77E5,U+80FD,U+72AF	知能犯	ちのうはん	chinouhan	JMDICT
U+8840,U+306E,U+5DE1,U+308A	血の巡り	ちのめぐり	chinomeguri	JMDICT
U+5730,U+306E,U+5229	地の利	ちのり	chinori	JMDICT
U+93AE,U+5B9A	鎮定	ちんてい	chintei	JMDICT
U+6CBB,U+7523	治産	ちさん	chisan	JMDICT
U+9045,U+53C2	遅参	ちさん	chisan	JMDICT
U+6CBB,U+4E16	治世	ちせい	chisei	JMDICT
U+81F4,U+4ED5	致仕	ちし	chishi	JMDICT
U+77E5,U+8B58,U+6B32	知識欲	ちしきよく	chishikiyoku	JMDICT
U+77E5,U+5C06	知将	ちしょう	chishou	JMDICT
U+75F4,U+8A71	痴話	ちわ	chiwa	JMDICT
U+61F2,U+60AA	懲悪	ちょうあく	chouaku	JMDICT
U+8DF3,U+99AC	跳馬	ちょうば	chouba	JMDICT
U+5FB4,U+52DF	徴募	ちょうぼ	choubo	JMDICT
U+8ABF,U+4F0F	調伏	ちょうぶく	choubuku	JMDICT
U+9577,U+7269	長物	ちょうぶつ	choubutsu	JMDICT
U+9577,U+6253	長打	ちょうだ	chouda	JMDICT
U+8D85,U+8131	超脱	ちょうだつ	choudatsu	JMDICT
U+8178,U+708E	腸炎	ちょうえん	chouen	JMDICT
U+91E3,U+9B5A	釣魚	ちょうぎょ	chougyo	JMDICT
U+5FB4,U+767A	徴発	ちょうはつ	chouhatsu	JMDICT
U+5E33,U+5C3B	帳尻	ちょうじり	choujiri	JMDICT
U+6F6E,U+89E3	潮解	ちょうかい	choukai	JMDICT
U+61F2,U+6212,U+514D,U+8077	懲戒免職	ちょうかいめんしょく	choukaimenshoku	JMDICT
U+9577,U+5144	長兄	ちょうけい	choukei	JMDICT
U+8178,U+7D50,U+6838	腸結核	ちょうけっかく	choukekkaku	JMDICT
U+76F4,U+6ED1,U+964D	直滑降	ちょっかっこう	chokkakkou	JMDICT
U+9577,U+6C5F	長江	ちょうこう	choukou	JMDICT
U+76F4,U+5186,U+67F1	直円柱	ちょくえんちゅう	chokuenchuu	JMDICT
U+8074,U+8A31	聴許	ちょうきょ	choukyo	JMDICT
U+8ABF,U+6559	調教	ちょうきょう	choukyou	JMDICT
U+8D85,U+5DE8,U+661F	超巨星	ちょうきょせい	choukyosei	JMDICT
U+9577,U+547D	長命	ちょうめい	choumei	JMDICT
U+8ABF,U+5473	調味	ちょうみ	choumi	JMDICT
U+8ABF,U+7DF4	調練	ちょうれん	chouren	JMDICT
U+8DF3,U+6881	跳梁	ちょうりょう	chouryou	JMDICT
U+5F35,U+529B	張力	ちょうりょく	chouryoku	JMDICT
U+9577,U+901D	長逝	ちょうせい	chousei	JMDICT
U+9577,U+91DD	長針	ちょうしん	choushin	JMDICT
U+9577,U+8EAB	長身	ちょうしん	choushin	JMDICT
U+8ABF,U+8272	調色	ちょうしょく	choushoku	JMDICT
U+8CAF,U+70AD	貯炭	ちょたん	chotan	JMDICT
U+66A2,U+9054	暢達	ちょうたつ	choutatsu	JMDICT
U+9577,U+5E7C	長幼	ちょうよう	chouyou	JMDICT
U+8D85,U+7D76	超絶	ちょうぜつ	chouzetsu	JMDICT
U+5FE0,U+50D5	忠僕	ちゅうぼく	chuuboku	JMDICT
U+866B,U+5BB3	虫害	ちゅうがい	chuugai	JMDICT
U+92F3,U+8CA8	鋳貨	ちゅうか	chuuka	JMDICT
U+5FE0,U+72AC	忠犬	ちゅうけん	chuuken	JMDICT
U+92F3,U+91D1	鋳金	ちゅうきん	chuukin	JMDICT
U+5FE0,U+52E4	忠勤	ちゅうきん	chuukin	JMDICT
U+92F3,U+92FC	鋳鋼	ちゅうこう	chuukou	JMDICT
U+67F1,U+9762	柱面	ちゅうめん	chuumen	JMDICT
U+5B99,U+4E57,U+308A	宙乗り	ちゅうのり	chuunori	JMDICT
U+4E2D,U+751F,U+4EE3	中生代	ちゅうせいだい	chuuseidai	JMDICT
U+4E2D,U+6027,U+5869	中性塩	ちゅうせいえん	chuuseien	JMDICT
U+4E2D,U+77F3,U+5668,U+6642,U+4EE3	中石器時代	ちゅうせっきじだい	chuusekkijidai	JMDICT
U+5FE0,U+7BC0	忠節	ちゅうせつ	chuusetsu	JMDICT
U+5FE0,U+81E3	忠臣	ちゅうしん	chuushin	JMDICT
U+6CE8,U+9032	注進	ちゅうしん	chuushin	JMDICT
U+6CE8,U+6C34	注水	ちゅうすい	chuusui	JMDICT
U+6CE8,U+6CB9	注油	ちゅうゆ	chuuyu	JMDICT
U+99C4,U+99AC	駄馬	だば	daba	JMDICT
U+553E,U+6DB2,U+817A	唾液腺	だえきせん	daekisen	JMDICT
U+5927,U+9053,U+82B8	大道芸	だいどうげい	daidougei	JMDICT
U+5927,U+798F	大福	だいふく	daifuku	JMDICT
U+7B2C,U+4E94	第五	だいご	daigo	JMDICT
U+7B2C,U+4E00,U+58F0	第一声	だいいっせい	daiissei	JMDICT
U+5927,U+86C7	大蛇	だいじゃ	daija	JMDICT
U+5927,U+5C3D	大尽	だいじん	daijin	JMDICT
U+5927,U+5409	大吉	だいきち	daikichi	JMDICT
U+5927,U+97F3,U+58F0	大音声	だいおんじょう	daionjou	JMDICT
U+7B2C,U+4E09	第三	だいさん	daisan	JMDICT
U+5927,U+5352	大卒	だいそつ	daisotsu	JMDICT
U+5927,U+817F,U+9AA8	大腿骨	だいたいこつ	daitaikotsu	JMDICT
U+8131,U+4F1A	脱会	だっかい	dakkai	JMDICT
U+8131,U+809B	脱肛	だっこう	dakkou	JMDICT
U+8AFE,U+3005	諾々	だくだく	dakudaku	JMDICT
U+3060,U+307E,U+3057,U+8A0E,U+3061	だまし討ち	だましうち	damashiuchi	JMDICT
U+6696,U+5730	暖地	だんち	danchi	JMDICT
U+7537,U+5150	男児	だんじ	danji	JMDICT
U+6696,U+6C17	暖気	だんき	danki	JMDICT
U+65AD,U+4EA4	断交	だんこう	dankou	JMDICT
U+6BB5,U+4E18	段丘	だんきゅう	dankyuu	JMDICT
U+9ED9,U+308A	黙り	だんまり	danmari	JMDICT
U+56E3,U+6B12	団欒	だんらん	danran	JMDICT
U+5F3E,U+529B,U+6027	弾力性	だんりょくせい	danryokusei	JMDICT
U+65AD,U+88C1,U+6A5F	断裁機	だんさいき	dansaiki	JMDICT
U+5F3E,U+6027,U+7387	弾性率	だんせいりつ	danseiritsu	JMDICT
U+5F3E,U+594F	弾奏	だんそう	dansou	JMDICT
U+5F3E,U+5009	弾倉	だんそう	dansou	JMDICT
U+6253,U+7B97	打算	ださん	dasan	JMDICT
U+6253,U+5E2D	打席	だせき	daseki	JMDICT
U+8131,U+8102	脱脂	だっし	dasshi	JMDICT
U+8131,U+8102,U+7C89,U+4E73	脱脂粉乳	だっしふんにゅう	dasshifunnyuu	JMDICT
U+8131,U+8102,U+4E73	脱脂乳	だっしにゅう	dasshinyuu	JMDICT
U+8131,U+7344	脱獄	だつごく	datsugoku	JMDICT
U+8131,U+529B,U+611F	脱力感	だつりょくかん	datsuryokukan	JMDICT
U+8131,U+786B	脱硫	だつりゅう	datsuryuu	JMDICT
U+8131,U+4FD7	脱俗	だつぞく	datsuzoku	JMDICT
U+30C7,U+30DC,U+30F3,U+7D00	デボン紀	デボンき	debonki	JMDICT
U+4F1D,U+52D5	伝動	でんどう	dendou	JMDICT
U+96FB,U+78C1,U+6CE2	電磁波	でんじは	denjiha	JMDICT
U+96FB,U+6C17,U+91DC	電気釜	でんきがま	denkigama	JMDICT
U+96FB,U+6C17,U+7089	電気炉	でんきろ	denkiro	JMDICT
U+7530,U+592B,U+91CE,U+4EBA	田夫野人	でんぷやじん	denpuyajin	JMDICT
U+7530,U+79DF	田租	でんそ	denso	JMDICT
U+51FA,U+3057,U+3083,U+3070,U+308B	出しゃばる	でしゃばる	deshabaru	JMDICT
U+9285,U+76E4	銅盤	どうばん	douban	JMDICT
U+571F,U+7740,U+6C11	土着民	どちゃくみん	dochakumin	JMDICT
U+6012,U+5F35	怒張	どちょう	dochou	JMDICT
U+3069,U+5049,U+3044	ど偉い	どえらい	doerai	JMDICT
U+5EA6,U+304C,U+904E,U+304E,U+308B	度が過ぎる	どがすぎる	dogasugiru	JMDICT
U+571F,U+5076	土偶	どぐう	doguu	JMDICT
U+9053,U+7834	道破	どうは	douha	JMDICT
U+80F4,U+8863	胴衣	どうい	doui	JMDICT
U+571F,U+65B9	土方	どかた	dokata	JMDICT
U+9285,U+9271	銅鉱	どうこう	doukou	JMDICT
U+6BD2,U+7259	毒牙	どくが	dokuga	JMDICT
U+6BD2,U+30AC,U+30B9	毒ガス	どくガス	dokugasu	JMDICT
U+72EC,U+767D	独白	どくはく	dokuhaku	JMDICT
U+72EC,U+529B	独力	どくりょく	dokuryoku	JMDICT
U+6BD2,U+77E2	毒矢	どくや	dokuya	JMDICT
U+80F4,U+5143	胴元	どうもと	doumoto	JMDICT
U+3069,U+3093,U+5C3B	どん尻	どんじり	donjiri	JMDICT
U+920D,U+624D	鈍才	どんさい	donsai	JMDICT
U+5802,U+5965	堂奥	どうおう	douou	JMDICT
U+9053,U+8DEF,U+6A19,U+8B58	道路標識	どうろひょうしき	dourohyoushiki	JMDICT
U+30C9,U+30EB,U+5EFA,U+3066	ドル建て	ドルだて	dorudate	JMDICT
U+540C,U+985E,U+9805	同類項	どうるいこう	douruikou	JMDICT
U+5EA6,U+91CF	度量	どりょう	doryou	JMDICT
U+6012,U+58F0	怒声	どせい	dosei	JMDICT
U+9285,U+92AD	銅銭	どうせん	dousen	JMDICT
U+571F,U+7802	土砂	どしゃ	dosha	JMDICT
U+9285,U+9438	銅鐸	どうたく	doutaku	JMDICT
U+9053,U+5FB3,U+5F8B	道徳律	どうとくりつ	doutokuritsu	JMDICT
U+5802,U+5B87	堂宇	どうう	douu	JMDICT
U+80F4,U+6B32	胴欲	どうよく	douyoku	JMDICT
U+679D,U+3076,U+308A	枝ぶり	えだぶり	edaburi	JMDICT
U+679D,U+6BDB	枝毛	えだげ	edage	JMDICT
U+30A8,U+30C3,U+30D5,U+30A7,U+30EB,U+5854	エッフェル塔	エッフェルとう	effuerutou	JMDICT
U+7A4E,U+679C	穎果	えいか	eika	JMDICT
U+82F1,U+5091	英傑	えいけつ	eiketsu	JMDICT
U+6804,U+990A,U+5206	栄養分	えいようぶん	eiyoubun	JMDICT
U+6804,U+8A89,U+793C	栄誉礼	えいよれい	eiyorei	JMDICT
U+99C5,U+30D3,U+30EB	駅ビル	えきビル	ekibiru	JMDICT
U+5F79,U+725B	役牛	えきぎゅう	ekigyuu	JMDICT
U+5F79,U+52D9	役務	えきむ	ekimu	JMDICT
U+8276,U+7F8E	艶美	えんび	enbi	JMDICT
U+8276,U+805E	艶聞	えんぶん	enbun	JMDICT
U+3048,U+3093,U+3069,U+3046,U+8C46	えんどう豆	えんどうまめ	endoumame	JMDICT
U+7E01,U+306E,U+4E0B,U+306E,U+529B,U+6301,U+3061	縁の下の力持ち	えんのしたのちからもち	ennoshitanochikaramochi	JMDICT
U+72D7,U+5C3E,U+8349	狗尾草	エノコログサ	enokorogusa	JMDICT
U+5EF6,U+767A	延発	えんぱつ	enpatsu	JMDICT
U+8D64,U+5B50	赤子	あかご	akago	JMDICT
U+8D64,U+5B50	赤子	せきし	sekishi	JMDICT
U+898B,U+3088,U+3046,U+898B,U+307E,U+306D	見よう見まね	みようみまね	miyoumimane	JMDICT
U+5C51,U+5165,U+308C,U+5C51,U+51FA,U+3057	屑入れ屑出し	くずいれくずだし	kuzuirekuzudashi	JMDICT
U+FF12,U+FF10,U+FF10,U+FF10,U+5E74,U+554F,U+984C	２０００年問題	にせんねんもんだい	nisennenmondai	JMDICT
U+6D41,U+884C,U+8A9E	流行語	りゅうこうご	ryuukougo	JMDICT
U+6D41,U+884C,U+8A00,U+8449	流行言葉	はやりことば	hayarikotoba	JMDICT
U+7E01,U+8FBA	縁辺	えんぺん	enpen	JMDICT
U+5186,U+9310,U+53F0	円錐台	えんすいだい	ensuidai	JMDICT
U+925B,U+4E39	鉛丹	えんたん	entan	JMDICT
U+5712,U+4E01	園丁	えんてい	entei	JMDICT
U+5B9B,U+7136	宛然	えんぜん	enzen	JMDICT
U+98A8,U+81F4	風致	ふうち	fuuchi	JMDICT
U+5E03,U+7F6E	布置	ふち	fuchi	JMDICT
U+6D6E,U+6C88	浮沈	ふちん	fuchin	JMDICT
U+7B46,U+304C,U+7ACB,U+3064	筆が立つ	ふでがたつ	fudegatatsu	JMDICT
U+98A8,U+6D1E	風洞	ふうどう	fuudou	JMDICT
U+6577,U+884D	敷衍	ふえん	fuen	JMDICT
U+666E,U+4ECF,U+6226,U+4E89	普仏戦争	ふふつせんそう	fufutsusensou	JMDICT
U+98A8,U+6CE2	風波	ふうは	fuuha	JMDICT
U+98A8,U+8A55	風評	ふうひょう	fuuhyou	JMDICT
U+6276,U+80B2	扶育	ふいく	fuiku	JMDICT
U+85E4,U+68DA	藤棚	ふじだな	fujidana	JMDICT
U+5E03,U+9663	布陣	ふじん	fujin	JMDICT
U+6D6E,U+83EF	浮華	ふか	fuka	JMDICT
U+98A8,U+5149	風光	ふうこう	fuukou	JMDICT
U+98A8,U+5411	風向	ふうこう	fuukou	JMDICT
U+8986,U+571F	覆土	ふくど	fukudo	JMDICT
U+8179,U+80CC	腹背	ふくはい	fukuhai	JMDICT
U+670D,U+5730	服地	ふくじ	fukuji	JMDICT
U+670D,U+52D9	服務	ふくむ	fukumu	JMDICT
U+888B,U+5E2F	袋帯	ふくろおび	fukuroobi	JMDICT
U+8907,U+8996	複視	ふくし	fukushi	JMDICT
U+526F,U+795E,U+7D4C	副神経	ふくしんけい	fukushinkei	JMDICT
U+526F,U+7DCF,U+7406	副総理	ふくそうり	fukusouri	JMDICT
U+798F,U+5FB3	福徳	ふくとく	fukutoku	JMDICT
U+670D,U+7F6A	服罪	ふくざい	fukuzai	JMDICT
U+4E0D,U+5354,U+548C,U+97F3	不協和音	ふきょうわおん	fukyouwaon	JMDICT
U+98A8,U+5473	風味	ふうみ	fuumi	JMDICT
U+98A8,U+7D0B	風紋	ふうもん	fuumon	JMDICT
U+8239,U+8CC3	船賃	ふなちん	funachin	JMDICT
U+8239,U+4E57,U+308A	船乗り	ふなのり	funanori	JMDICT
U+8239,U+5BBF	船宿	ふなやど	funayado	JMDICT
U+5674,U+9580	噴門	ふんもん	funmon	JMDICT
U+5BCC,U+8FB2	富農	ふのう	funou	JMDICT
U+7D1B,U+4E71	紛乱	ふんらん	funran	JMDICT
U+596E,U+52B1	奮励	ふんれい	funrei	JMDICT
U+711A,U+66F8	焚書	ふんしょ	funsho	JMDICT
U+5206,U+901F	分速	ふんそく	funsoku	JMDICT
